company_id,sector,overall_cx_score
COMP_00829,9,94.5578231292517
COMP_00830,633,43.783068783068785
COMP_00831,633,62.89682539682539
COMP_00832,633,63.5831381733021
COMP_00833,8,28.57142857142857
COMP_00834,5,84.92063492063491
COMP_00835,9,93.65079365079364
COMP_00836,9,79.7008547008547
COMP_00837,5,51.59402744148506
COMP_00838,632,70.03968253968253
COMP_00839,632,27.976190476190474
COMP_00840,633,90.87301587301587
COMP_00841,1,0.0
COMP_00842,632,80.55555555555556
COMP_00843,3,66.15079365079364
COMP_00844,8,43.001443001443
COMP_00845,4,54.14377289377289
COMP_00846,9,44.84126984126983
COMP_00847,4,81.87830687830689
COMP_00848,8,46.88208616780045
COMP_00849,633,74.20634920634922
COMP_00850,3,72.63027852650494
COMP_00851,3,70.46130952380952
COMP_00852,4,85.7142857142857
COMP_00853,9,71.46258503401361
COMP_00854,6,75.39682539682539
COMP_00855,9,84.12698412698413
COMP_00856,632,72.35772357723577
COMP_00857,632,47.48677248677247
COMP_00858,4,80.95238095238096
COMP_00859,4,88.88888888888889
COMP_00860,3,74.20634920634919
COMP_00861,5,75.70028011204482
COMP_00862,3,26.98412698412698
COMP_00863,4,69.04761904761904
COMP_00864,632,79.36507936507935
COMP_00865,4,90.07936507936509
COMP_00866,3,51.58730158730159
COMP_00867,4,80.95238095238095
COMP_00868,4,86.1111111111111
COMP_00869,9,75.79365079365078
COMP_00870,4,79.66269841269842
COMP_00871,9,77.77777777777777
COMP_00872,4,83.7301587301587
COMP_00873,4,85.71428571428572
COMP_00874,632,56.150793650793645
COMP_00875,632,30.158730158730155
COMP_00876,634,91.26984126984127
COMP_00877,1,0.0
COMP_00878,4,89.68253968253968
COMP_00879,4,83.86243386243386
COMP_00880,9,71.42857142857143
COMP_00881,632,90.07936507936509
COMP_00882,4,53.958691910499134
COMP_00883,632,77.38095238095238
COMP_00884,633,71.38787138787139
COMP_00885,633,85.7142857142857
COMP_00886,9,86.70634920634922
COMP_00887,4,84.12698412698413
COMP_00888,4,61.111111111111114
COMP_00889,9,100.0
COMP_00890,9,71.42857142857142
COMP_00891,9,71.82539682539682
COMP_00892,5,48.01587301587301
COMP_00893,4,71.42857142857143
COMP_00894,9,74.8015873015873
COMP_00895,5,87.83068783068782
COMP_00896,632,78.96825396825398
COMP_00897,4,43.253968253968246
COMP_00898,632,98.41269841269842
COMP_00899,4,100.0
COMP_00900,3,79.36507936507935
COMP_00901,4,69.84126984126983
COMP_00902,4,19.84126984126984
COMP_00903,4,27.182539682539684
COMP_00904,4,69.64285714285714
COMP_00905,9,83.46560846560847
COMP_00906,9,74.34266327396098
COMP_00907,4,28.174603174603174
COMP_00908,4,82.53968253968254
COMP_00909,634,66.85971685971685
COMP_00910,5,79.36507936507935
COMP_00911,3,71.95767195767196
COMP_00912,4,100.0
COMP_00913,9,75.0
COMP_00914,633,62.18820861678004
COMP_00915,5,34.72222222222222
COMP_00916,1,0.0
COMP_00917,1,0.0
COMP_00918,4,70.82388510959939
COMP_00919,9,82.73809523809523
COMP_00920,5,53.57142857142857
COMP_00921,8,45.93253968253968
COMP_00922,8,40.476190476190474
COMP_00923,8,81.84523809523809
COMP_00924,8,79.36507936507935
COMP_00925,8,83.7301587301587
COMP_00926,9,57.142857142857125
COMP_00927,633,80.82010582010582
COMP_00928,2,65.45074636072044
COMP_00929,1,0.0
COMP_00930,7,100.0
COMP_00931,633,60.7142857142857
COMP_00932,9,60.40564373897706
COMP_00933,4,62.69841269841269
COMP_00934,1,0.0
COMP_00935,4,89.68253968253968
COMP_00936,9,94.04761904761905
COMP_00937,633,17.97979797979798
COMP_00938,5,14.285714285714288
COMP_00939,4,63.0952380952381
COMP_00940,4,87.6984126984127
COMP_00941,4,47.22222222222222
COMP_00942,4,62.3015873015873
COMP_00943,4,76.98412698412699
COMP_00944,5,53.17460317460317
COMP_00945,632,89.88095238095238
COMP_00946,633,61.507936507936506
COMP_00947,9,64.41326530612244
COMP_00948,9,83.17460317460316
COMP_00949,632,94.60317460317461
COMP_00950,634,34.788359788359784
COMP_00951,1,0.0
COMP_00952,4,77.77777777777777
COMP_00953,7,63.0952380952381
COMP_00954,9,80.95238095238096
COMP_00955,4,67.85714285714285
COMP_00956,4,54.76190476190475
COMP_00957,3,91.03174603174604
COMP_00958,4,79.36507936507937
COMP_00959,632,71.82539682539682
COMP_00960,8,62.2782446311858
COMP_00961,7,96.82539682539682
COMP_00962,7,72.61904761904762
COMP_00963,634,65.02267573696145
COMP_00964,4,92.06349206349206
COMP_00965,9,24.999999999999996
COMP_00966,8,80.15873015873015
COMP_00967,6,57.44047619047618
COMP_00968,5,100.0
COMP_00969,5,100.0
COMP_00970,5,100.0
COMP_00971,633,59.12698412698412
COMP_00972,3,62.10317460317459
COMP_00973,4,52.248677248677254
COMP_00974,4,73.4126984126984
COMP_00975,8,69.44444444444443
COMP_00976,633,65.7979407979408
COMP_00977,4,61.111111111111114
COMP_00978,6,30.29100529100529
COMP_00979,8,100.0
COMP_00980,8,36.11111111111111
COMP_00981,4,59.523809523809526
COMP_00982,4,47.78439153439153
COMP_00983,4,64.68253968253968
COMP_00984,8,40.47619047619047
COMP_00985,8,59.52380952380952
COMP_00986,9,46.428571428571416
COMP_00987,9,75.00000000000001
COMP_00988,8,37.698412698412696
COMP_00989,3,79.4973544973545
COMP_00990,3,78.22751322751321
COMP_00991,9,85.71428571428572
COMP_00992,4,76.5873015873016
COMP_00993,4,74.20634920634919
COMP_00994,5,78.57142857142857
COMP_00995,1,0.0
COMP_00996,5,92.06349206349206
COMP_00997,634,44.047619047619044
COMP_00998,1,0.0
COMP_00999,4,100.0
COMP_01000,633,74.90079365079366
COMP_01001,6,30.555555555555557
COMP_01002,8,68.78306878306879
COMP_01003,8,42.063492063492056
COMP_01004,8,72.15608465608464
COMP_01005,8,73.8095238095238
COMP_01006,8,48.84424603174603
COMP_01007,8,52.910052910052904
COMP_01008,8,34.12698412698412
COMP_01009,8,74.00793650793649
COMP_01010,8,100.0
COMP_01011,8,42.85714285714284
COMP_01012,8,77.24292615596963
COMP_01013,8,67.46031746031746
COMP_01014,8,73.01587301587301
COMP_01015,8,100.0
COMP_01016,8,85.7142857142857
COMP_01017,8,67.06349206349206
COMP_01018,8,65.20562770562769
COMP_01019,8,57.3011148904006
COMP_01020,8,15.87301587301587
COMP_01021,8,38.69867506231142
COMP_01022,8,53.981054787506395
COMP_01023,8,27.380952380952383
COMP_01024,8,83.73015873015873
COMP_01025,8,62.5
COMP_01026,5,14.285714285714285
COMP_01027,6,21.428571428571423
COMP_01028,8,42.460317460317455
COMP_01029,8,98.01587301587301
COMP_01030,8,32.93650793650792
COMP_01031,8,38.29365079365079
COMP_01032,8,35.11904761904761
COMP_01033,5,86.34920634920636
COMP_01034,8,23.015873015873012
COMP_01035,9,91.66666666666667
COMP_01036,4,41.269841269841265
COMP_01037,632,61.1111111111111
COMP_01038,633,85.71428571428571
COMP_01039,8,68.83597883597884
COMP_01040,8,35.71428571428571
COMP_01041,4,69.70899470899471
COMP_01042,4,61.507936507936506
COMP_01043,9,83.7301587301587
COMP_01044,4,89.68253968253968
COMP_01045,9,71.42857142857142
COMP_01046,4,70.63492063492063
COMP_01047,4,14.285714285714283
COMP_01048,633,64.06525573192239
COMP_01049,1,0.0
COMP_01050,9,92.85714285714286
COMP_01051,634,14.285714285714283
COMP_01052,3,46.16402116402116
COMP_01053,633,82.53968253968253
COMP_01054,5,57.14285714285713
COMP_01055,1,0.0
COMP_01056,4,35.31746031746031
COMP_01057,9,82.53968253968254
COMP_01058,633,41.26984126984127
COMP_01059,7,14.285714285714283
COMP_01060,3,62.169312169312164
COMP_01061,1,0.0
COMP_01062,9,71.29629629629629
COMP_01063,2,30.55555555555555
COMP_01064,5,36.388888888888886
COMP_01065,4,68.05555555555556
COMP_01066,633,75.26984126984127
COMP_01067,4,99.60317460317461
COMP_01068,4,84.92063492063491
COMP_01069,7,72.90764790764791
COMP_01070,9,71.42857142857143
COMP_01071,633,84.12698412698411
COMP_01072,9,72.52456538170823
COMP_01073,3,73.8095238095238
COMP_01074,8,71.42857142857142
COMP_01075,9,69.04761904761904
COMP_01076,6,42.22222222222222
COMP_01077,634,85.71428571428572
COMP_01078,9,93.65079365079366
COMP_01079,9,62.698412698412696
COMP_01080,1,0.0
COMP_01081,5,67.95634920634919
COMP_01082,5,67.85714285714285
COMP_01083,4,67.46031746031746
COMP_01084,633,57.70975056689342
COMP_01085,4,100.0
COMP_01086,9,85.7142857142857
COMP_01087,7,100.0
COMP_01088,9,75.3968253968254
COMP_01089,5,56.74603174603174
COMP_01090,9,83.73015873015873
COMP_01091,7,38.49206349206349
COMP_01092,7,65.07936507936508
COMP_01093,7,37.698412698412696
COMP_01094,4,71.42857142857143
COMP_01095,9,27.777777777777775
COMP_01096,1,0.0
COMP_01097,1,0.0
COMP_01098,7,82.14285714285714
COMP_01099,9,71.42857142857143
COMP_01100,9,100.0
COMP_01101,6,47.61904761904761
COMP_01102,9,72.61904761904762
COMP_01103,4,76.45502645502646
COMP_01104,4,70.83333333333333
COMP_01105,9,74.00793650793652
COMP_01106,6,69.64285714285714
COMP_01107,633,96.82539682539682
COMP_01108,633,43.25396825396824
COMP_01109,9,36.9047619047619
COMP_01110,9,42.85714285714285
COMP_01111,4,53.17460317460317
COMP_01112,4,26.587301587301585
COMP_01113,633,66.26984126984127
COMP_01114,5,66.07142857142858
COMP_01115,5,15.079365079365079
COMP_01116,632,50.793650793650784
COMP_01117,632,25.0
COMP_01118,4,97.61904761904762
COMP_01119,9,78.57142857142857
COMP_01120,4,87.89682539682539
COMP_01121,5,76.07709750566893
COMP_01122,9,83.46560846560845
COMP_01123,1,0.0
COMP_01124,9,95.63492063492065
COMP_01125,9,79.36507936507935
COMP_01126,1,0.0
COMP_01127,1,0.0
COMP_01128,9,68.25396825396824
COMP_01129,4,61.1111111111111
COMP_01130,633,95.63492063492063
COMP_01131,4,49.206349206349195
COMP_01132,9,92.85714285714286
COMP_01133,632,69.84126984126985
COMP_01134,9,88.49206349206348
COMP_01135,7,77.6984126984127
COMP_01136,633,51.19047619047618
COMP_01137,1,0.0
COMP_01138,1,0.0
COMP_01139,1,0.0
COMP_01140,9,96.03174603174602
COMP_01141,9,41.66666666666665
COMP_01142,5,59.405834405834405
COMP_01143,4,71.03174603174602
COMP_01144,9,60.31746031746032
COMP_01145,9,71.42857142857143
COMP_01146,632,68.25396825396824
COMP_01147,4,20.634920634920633
COMP_01148,4,47.61904761904761
COMP_01149,4,40.87301587301586
COMP_01150,4,41.666666666666664
COMP_01151,4,76.19047619047619
COMP_01152,1,0.0
COMP_01153,9,86.9047619047619
COMP_01154,4,70.23809523809523
COMP_01155,4,100.0
COMP_01156,5,81.74603174603173
COMP_01157,4,54.53514739229024
COMP_01158,8,74.20634920634922
COMP_01159,633,74.60317460317461
COMP_01160,9,70.63492063492063
COMP_01161,9,76.98412698412699
COMP_01162,1,0.0
COMP_01163,4,57.14285714285714
COMP_01164,632,83.73015873015873
COMP_01165,632,80.29100529100528
COMP_01166,6,49.93386243386243
COMP_01167,4,97.61904761904762
COMP_01168,9,85.7142857142857
COMP_01169,632,83.33333333333333
COMP_01170,6,49.2063492063492
COMP_01171,4,100.0
COMP_01172,1,0.0
COMP_01173,4,88.4920634920635
COMP_01174,8,23.809523809523803
COMP_01175,9,96.03174603174601
COMP_01176,9,68.57142857142857
COMP_01177,9,63.09523809523808
COMP_01178,4,28.571428571428566
COMP_01179,7,77.38095238095238
COMP_01180,4,59.32539682539682
COMP_01181,4,30.55555555555555
COMP_01182,4,16.666666666666664
COMP_01183,4,57.14285714285714
COMP_01184,4,55.95238095238095
COMP_01185,4,94.04761904761905
COMP_01186,4,36.9047619047619
COMP_01187,4,40.476190476190474
COMP_01188,633,44.444444444444436
COMP_01189,9,77.38095238095238
COMP_01190,7,66.66666666666667
COMP_01190,9,73.61111111111111
COMP_01191,632,71.56084656084656
COMP_01192,633,58.24514991181657
COMP_01193,4,17.857142857142854
COMP_01194,9,85.71428571428572
COMP_01195,5,26.98412698412698
COMP_01196,5,24.603174603174597
COMP_01197,632,44.04761904761905
COMP_01198,4,73.8095238095238
COMP_01199,4,77.77777777777776
COMP_01200,1,0.0
COMP_01201,5,37.83068783068783
COMP_01202,5,17.46031746031746
COMP_01203,5,14.285714285714285
COMP_01204,5,39.4047619047619
COMP_01205,9,85.71428571428572
COMP_01206,632,63.333333333333336
COMP_01207,632,89.88095238095238
COMP_01208,632,72.89682539682539
COMP_01209,632,100.0
COMP_01210,632,77.38095238095238
COMP_01211,632,89.68253968253968
COMP_01212,5,90.07936507936508
COMP_01213,9,64.28571428571428
COMP_01214,4,65.87301587301586
COMP_01215,4,63.769841269841265
COMP_01216,4,66.26984126984127
COMP_01217,9,57.14285714285714
COMP_01218,9,84.12698412698414
COMP_01219,4,71.42857142857143
COMP_01220,1,0.0
COMP_01221,9,80.95238095238095
COMP_01222,4,85.7142857142857
COMP_01223,5,94.84126984126983
COMP_01224,4,71.62698412698413
COMP_01225,5,69.84126984126983
COMP_01226,5,86.5079365079365
COMP_01227,9,85.71428571428572
COMP_01228,4,65.87301587301587
COMP_01229,4,85.71428571428572
COMP_01230,4,79.76190476190477
COMP_01231,632,31.547619047619047
COMP_01232,632,64.81481481481481
COMP_01233,7,21.42857142857143
COMP_01234,3,69.7089947089947
COMP_01235,4,83.39345839345839
COMP_01236,4,84.92063492063491
COMP_01237,4,79.28571428571428
COMP_01238,633,77.53968253968254
COMP_01239,4,88.09523809523809
COMP_01240,4,25.396825396825395
COMP_01241,632,100.0
COMP_01242,4,75.13227513227513
COMP_01243,4,88.88888888888889
COMP_01244,4,98.4126984126984
COMP_01245,9,94.44444444444444
COMP_01246,4,76.40415140415139
COMP_01247,3,76.86838624338624
COMP_01248,633,84.92063492063492
COMP_01249,1,0.0
COMP_01250,632,99.60317460317461
COMP_01251,9,85.7142857142857
COMP_01252,632,59.200812107788856
COMP_01253,633,84.52380952380953
COMP_01254,5,57.53968253968254
COMP_01255,5,28.174603174603174
COMP_01256,9,82.73809523809523
COMP_01257,5,52.513227513227505
COMP_01258,4,49.999999999999986
COMP_01259,633,53.45804988662131
COMP_01260,9,80.79365079365078
COMP_01261,4,65.47619047619047
COMP_01262,9,80.95238095238095
COMP_01263,9,77.77777777777777
COMP_01264,9,80.15873015873017
COMP_01265,633,85.7142857142857
COMP_01266,9,57.53968253968254
COMP_01267,3,96.42857142857143
COMP_01268,9,89.68253968253968
COMP_01269,9,72.61904761904762
COMP_01270,5,17.46031746031746
COMP_01271,9,99.60317460317461
COMP_01272,4,14.285714285714283
COMP_01273,9,63.888888888888886
COMP_01274,7,14.852607709750567
COMP_01275,4,76.19047619047619
COMP_01276,4,22.619047619047617
COMP_01277,632,66.66666666666667
COMP_01278,4,71.42857142857143
COMP_01279,632,66.66666666666667
COMP_01280,4,55.55555555555554
COMP_01281,632,74.60317460317461
COMP_01282,4,87.69841269841271
COMP_01283,4,100.0
COMP_01284,4,76.98412698412699
COMP_01285,4,19.84126984126984
COMP_01286,3,29.76190476190476
COMP_01287,3,41.26984126984127
COMP_01288,4,71.42857142857143
COMP_01289,9,74.60317460317461
COMP_01290,4,71.42857142857143
COMP_01291,4,85.71428571428572
COMP_01292,9,85.71428571428572
COMP_01293,633,55.55555555555556
COMP_01294,634,74.20634920634919
COMP_01295,4,39.285714285714285
COMP_01296,5,75.99206349206348
COMP_01297,8,57.53968253968254
COMP_01298,9,69.04761904761904
COMP_01299,7,64.68253968253968
COMP_01300,632,47.619047619047606
COMP_01301,4,44.44444444444443
COMP_01302,4,70.23809523809523
COMP_01303,4,62.30158730158729
COMP_01304,9,82.53968253968254
COMP_01305,7,80.15873015873017
COMP_01306,9,87.89682539682539
COMP_01307,9,69.44444444444444
COMP_01308,7,70.37037037037037
COMP_01309,9,86.11111111111111
COMP_01310,4,58.73015873015873
COMP_01311,9,91.66666666666667
COMP_01312,7,100.0
COMP_01313,9,78.96825396825396
COMP_01314,5,47.71825396825396
COMP_01315,5,82.14285714285714
COMP_01316,633,58.73015873015873
COMP_01317,5,74.47089947089947
COMP_01318,5,84.12698412698413
COMP_01319,4,89.35185185185185
COMP_01320,4,18.154761904761905
COMP_01321,4,64.28571428571428
COMP_01322,4,80.15873015873017
COMP_01323,7,94.84126984126983
COMP_01324,9,99.47089947089947
COMP_01325,7,53.17460317460317
COMP_01326,7,75.22953625894802
COMP_01327,1,0.0
COMP_01328,8,82.93650793650794
COMP_01329,2,68.54875283446711
COMP_01330,7,89.28571428571428
COMP_01331,7,97.61904761904762
COMP_01332,5,85.3174603174603
COMP_01333,9,98.01587301587301
COMP_01334,2,71.42857142857143
COMP_01335,9,49.603174603174594
COMP_01336,7,82.14285714285714
COMP_01337,5,64.68253968253967
COMP_01338,4,98.01587301587301
COMP_01339,9,70.43650793650794
COMP_01340,3,86.5079365079365
COMP_01341,9,88.88888888888889
COMP_01342,4,68.25396825396827
COMP_01343,4,61.9047619047619
COMP_01344,4,53.57142857142857
COMP_01345,2,64.85400744660004
COMP_01346,5,51.58730158730159
COMP_01347,5,26.587301587301585
COMP_01348,9,71.42857142857143
COMP_01349,634,67.92654958054197
COMP_01350,4,88.88888888888889
COMP_01351,9,100.0
COMP_01352,4,57.14285714285714
COMP_01353,4,100.0
COMP_01354,4,74.6031746031746
COMP_01355,4,68.78306878306879
COMP_01356,4,100.0
COMP_01357,4,75.39682539682539
COMP_01358,4,100.0
COMP_01359,4,64.68253968253968
COMP_01360,4,73.41269841269842
COMP_01361,4,74.60317460317461
COMP_01362,9,77.77777777777777
COMP_01363,1,0.0
COMP_01364,3,85.18518518518519
COMP_01365,1,0.0
COMP_01366,7,42.85714285714286
COMP_01366,9,56.74603174603174
COMP_01367,2,70.23809523809523
COMP_01368,4,37.301587301587304
COMP_01369,8,50.0
COMP_01370,5,69.44444444444444
COMP_01371,4,79.76190476190476
COMP_01372,9,70.23809523809524
COMP_01373,1,0.0
COMP_01374,632,40.47619047619047
COMP_01375,1,0.0
COMP_01376,4,76.19047619047619
COMP_01377,634,69.44444444444444
COMP_01378,4,79.76190476190477
COMP_01379,5,100.0
COMP_01380,632,69.32419432419432
COMP_01381,5,81.74603174603173
COMP_01382,9,79.36507936507935
COMP_01383,4,76.27865961199295
COMP_01384,9,70.87585034013605
COMP_01385,4,96.56084656084657
COMP_01386,4,66.07142857142857
COMP_01387,7,95.03968253968254
COMP_01388,9,53.17460317460316
COMP_01389,633,66.46825396825396
COMP_01390,5,88.09523809523809
COMP_01391,1,0.0
COMP_01392,9,71.42857142857143
COMP_01393,7,70.23809523809523
COMP_01394,3,76.63690476190477
COMP_01395,9,68.05977710233029
COMP_01396,633,28.96825396825396
COMP_01397,9,78.57142857142857
COMP_01398,9,91.26984126984127
COMP_01399,9,80.55555555555556
COMP_01400,9,83.46560846560845
COMP_01401,9,73.41269841269842
COMP_01402,5,36.111111111111114
COMP_01403,5,49.47089947089947
COMP_01404,5,67.85714285714286
COMP_01405,4,59.12698412698412
COMP_01406,7,93.65079365079366
COMP_01407,4,74.60317460317461
COMP_01408,9,64.28571428571428
COMP_01409,7,67.15333932315063
COMP_01410,5,63.88888888888888
COMP_01411,633,24.206349206349202
COMP_01412,1,0.0
COMP_01413,9,58.730158730158735
COMP_01414,6,22.619047619047617
COMP_01415,633,68.65079365079364
COMP_01416,9,62.69841269841269
COMP_01417,9,97.61904761904762
COMP_01418,9,61.507936507936506
COMP_01419,9,57.14285714285714
COMP_01420,9,82.53968253968253
COMP_01421,9,71.07683982683982
COMP_01422,7,86.90476190476191
COMP_01423,633,25.793650793650787
COMP_01424,633,51.835317460317455
COMP_01425,9,84.52380952380952
COMP_01426,4,96.42857142857143
COMP_01427,4,70.23809523809523
COMP_01428,5,58.81448412698413
COMP_01429,9,100.0
COMP_01430,633,100.0
COMP_01431,9,86.97089947089947
COMP_01432,4,98.8095238095238
COMP_01433,5,78.42522974101922
COMP_01434,2,59.88095238095237
COMP_01435,4,45.238095238095234
COMP_01436,9,71.42857142857143
COMP_01437,9,94.84126984126983
COMP_01438,9,70.5026455026455
COMP_01439,9,71.03174603174602
COMP_01440,4,57.14285714285714
COMP_01441,9,69.44444444444444
COMP_01442,3,77.24867724867725
COMP_01443,4,65.07936507936508
COMP_01444,5,30.952380952380945
COMP_01445,5,69.44444444444444
COMP_01446,5,81.34920634920634
COMP_01447,5,83.33333333333333
COMP_01448,9,85.82766439909297
COMP_01449,5,91.66666666666667
COMP_01450,5,71.82539682539682
COMP_01451,5,84.72222222222223
COMP_01452,5,59.88095238095237
COMP_01453,7,85.51587301587301
COMP_01454,9,71.42857142857143
COMP_01455,632,60.7142857142857
COMP_01456,4,71.42857142857143
COMP_01457,3,58.333333333333336
COMP_01458,632,23.015873015873012
COMP_01459,9,74.20634920634919
COMP_01460,7,100.0
COMP_01461,4,72.22222222222223
COMP_01462,5,72.31994787964938
COMP_01463,4,100.0
COMP_01464,4,60.14739229024942
COMP_01465,3,46.031746031746025
COMP_01466,9,15.476190476190476
COMP_01467,7,71.42857142857143
COMP_01468,4,63.13745356298547
COMP_01469,1,0.0
COMP_01470,4,57.93650793650793
COMP_01471,4,88.88888888888889
COMP_01472,1,0.0
COMP_01473,4,67.85714285714285
COMP_01474,9,54.76190476190476
COMP_01475,4,69.84126984126983
COMP_01476,1,0.0
COMP_01477,3,60.31746031746032
COMP_01478,5,63.888888888888886
COMP_01479,1,0.0
COMP_01480,4,84.72222222222223
COMP_01481,4,100.0
COMP_01482,9,90.87301587301587
COMP_01483,9,78.17460317460318
COMP_01484,4,76.98412698412697
COMP_01485,633,50.378787878787875
COMP_01486,4,40.972222222222214
COMP_01487,4,61.13945578231292
COMP_01488,633,61.099086099086094
COMP_01489,4,60.71428571428571
COMP_01490,633,49.18154761904761
COMP_01491,4,51.556776556776555
COMP_01492,633,66.94647944647944
COMP_01493,4,41.07142857142857
COMP_01493,633,70.63492063492063
COMP_01494,633,53.59623015873015
COMP_01495,633,62.98941798941798
COMP_01496,4,84.12698412698413
COMP_01497,633,64.78112984324163
COMP_01498,633,73.01587301587301
COMP_01499,4,51.38888888888888
COMP_01500,4,60.88850174216027
COMP_01501,4,73.8095238095238
COMP_01502,633,57.73809523809524
COMP_01503,4,82.93650793650792
COMP_01504,633,70.47964113181504
COMP_01505,633,63.59126984126984
COMP_01506,4,58.23680823680823
COMP_01507,633,57.480893592004705
COMP_01508,4,20.238095238095237
COMP_01509,633,61.76303854875283
COMP_01510,4,74.20634920634919
COMP_01511,4,77.24867724867725
COMP_01512,633,64.68253968253968
COMP_01513,9,85.7142857142857
COMP_01514,5,100.0
COMP_01515,9,71.95767195767195
COMP_01516,5,68.65079365079366
COMP_01517,633,51.48809523809523
COMP_01518,632,65.47619047619047
COMP_01519,9,65.07936507936509
COMP_01520,4,66.08946608946609
COMP_01521,4,100.0
COMP_01522,1,0.0
COMP_01523,4,41.269841269841265
COMP_01524,632,87.1031746031746
COMP_01525,9,74.20634920634919
COMP_01526,633,66.66666666666667
COMP_01527,632,65.47619047619048
COMP_01528,4,51.58730158730159
COMP_01529,1,0.0
COMP_01530,9,80.95238095238095
COMP_01531,4,71.42857142857143
COMP_01532,9,71.82539682539682
COMP_01533,4,87.40079365079366
COMP_01534,9,69.44444444444444
COMP_01535,8,37.75510204081632
COMP_01536,633,54.76190476190476
COMP_01537,5,86.9047619047619
COMP_01538,1,0.0
COMP_01539,7,69.44444444444444
COMP_01540,633,99.20634920634922
COMP_01541,9,95.23809523809523
COMP_01542,4,71.72619047619047
COMP_01543,9,80.15873015873015
COMP_01544,9,53.96825396825397
COMP_01545,4,100.0
COMP_01546,634,71.42857142857143
COMP_01547,9,85.7142857142857
COMP_01548,9,71.42857142857143
COMP_01549,633,73.8095238095238
COMP_01550,9,39.285714285714285
COMP_01551,9,91.26984126984127
COMP_01552,4,75.00000000000001
COMP_01553,9,69.84126984126983
COMP_01554,4,71.82539682539681
COMP_01555,634,69.07701352145797
COMP_01556,9,91.26984126984127
COMP_01557,9,67.85714285714286
COMP_01558,9,62.301587301587304
COMP_01559,9,86.11111111111111
COMP_01560,632,88.59126984126983
COMP_01561,4,64.08730158730158
COMP_01562,4,52.116402116402114
COMP_01563,633,64.97211497211498
COMP_01564,9,69.39484126984127
COMP_01565,5,43.346842283012485
COMP_01566,9,79.96031746031746
COMP_01567,5,43.650793650793645
COMP_01568,6,45.93253968253968
COMP_01569,5,78.70370370370371
COMP_01570,4,77.38095238095238
COMP_01571,633,42.85714285714285
COMP_01572,9,53.96825396825396
COMP_01573,1,0.0
COMP_01574,1,0.0
COMP_01575,4,64.81481481481481
COMP_01576,3,64.68253968253967
COMP_01577,3,85.71428571428572
COMP_01578,4,87.69841269841267
COMP_01579,9,71.42857142857143
COMP_01580,632,89.94708994708994
